reporting_date,academic_term_name,partner_id,program_started,program_model,commitment_level,grade_levels,rostered_learners,active_learners,very_active_learners
2023-11-22,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3811,2926,442
2023-11-08,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15642,6796,120
2023-11-09,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35518,17466,421
2023-11-13,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35492,17485,430
2023-11-01,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35558,16833,397
2023-11-02,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52545,15662,452
2023-11-10,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52406,16063,513
2023-12-12,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5466,3203,50
2023-12-03,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,12345,3718,127
2023-12-13,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,12338,3770,167
2023-12-12,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15674,8048,330
2023-12-09,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15658,7988,310
2023-12-05,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15654,7884,278
2023-12-11,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15664,8024,316
2023-12-13,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35368,18855,523
2023-12-26,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35322,18945,556
2023-12-10,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35379,18715,499
2023-12-08,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35390,18709,497
2023-12-02,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,53648,16719,604
2023-12-27,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,96940,50378,1443
2023-12-07,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94698,47288,1116
2023-09-01,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3140,832,5
2023-09-08,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5497,1960,1
2023-09-05,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5491,1763,1
2023-10-11,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,314,126,24
2023-10-07,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1288,0
2023-10-04,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1466,467,0
2023-10-13,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1470,615,0
2023-10-26,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2422,1803,40
2023-10-11,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15770,5468,44
2023-11-09,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1345,1224,26
2023-11-16,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3149,1115,20
2023-11-26,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3137,1115,21
2023-12-19,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2383,1797,141
2023-12-11,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5466,3199,49
2023-09-15,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,0,0,0
2023-09-10,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1353,667,10
2023-09-08,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2478,1645,3
2023-09-07,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3832,2672,0
2023-10-28,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,819,202,0
2023-11-10,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2396,1802,66
2023-12-21,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3816,2149,2
2023-09-15,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1036,817,2
2023-09-25,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3277,1798,6
2023-10-18,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3293,2393,15
2023-11-28,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2386,1793,85
2023-11-08,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3164,1067,14
2023-11-28,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3269,2615,30
2023-11-22,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3273,2580,26
2023-12-22,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1372,1015,14
2023-12-25,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1445,696,5
2023-11-20,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1399,1026,7
2023-11-28,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1395,1026,8
2023-12-24,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,644,158,0
2023-10-10,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-10-19,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,890,9
2023-12-21,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,645,158,0
2023-09-10,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,403,124,0
2023-11-24,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2387,1793,82
2023-11-13,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3160,1072,18
2023-11-07,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3168,1058,13
2023-12-25,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1372,1015,14
2023-09-30,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3277,1980,7
2023-09-04,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1358,172,9
2023-09-24,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1889,511,1
2023-09-10,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1883,251,1
2023-10-21,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2420,1783,31
2023-11-21,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2396,1800,80
2023-12-21,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1342,1302,86
2023-12-01,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1342,1286,43
2023-09-18,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2437,1681,4
2023-09-24,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2423,1693,9
2023-10-25,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1470,661,1
2023-11-11,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3282,2543,22
2023-09-11,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,0,0,0
2023-09-07,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1440,401,2
2023-12-27,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1340,1305,54
2023-12-23,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3252,2652,54
2023-09-29,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,877,3
2023-10-25,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1295,0
2023-10-19,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,322,143,32
2023-11-23,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3138,1115,20
2023-12-27,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,804,262,2
2023-09-30,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,788,11,0
2023-10-08,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,815,16,0
2023-10-03,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1465,464,0
2023-12-29,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,262,230,45
2023-11-22,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,503,470,19
2023-11-10,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3282,2543,22
2023-12-04,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,503,472,23
2023-10-09,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,284,213,5
2023-09-01,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1470,334,0
2023-11-09,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,628,112,0
2023-12-15,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,503,473,25
2023-12-31,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1340,1305,54
2023-09-28,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-12-29,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1372,1015,14
2023-12-09,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,260,229,36
2023-11-17,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,267,234,33
2023-12-24,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,227,172,73
2023-10-21,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,890,9
2023-12-28,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1372,1015,14
2023-12-28,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,886,462,2
2023-11-02,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,507,468,6
2023-12-29,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,12301,3769,175
2023-11-29,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35399,18072,459
2023-11-29,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94663,46069,993
2023-09-16,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1350,905,11
2023-09-09,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3834,2684,2
2023-09-18,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3199,879,6
2023-09-25,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3252,925,6
2023-09-19,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5435,2471,1
2023-09-03,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9460,2122,4
2023-09-21,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9317,2475,6
2023-09-21,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35827,12948,304
2023-09-07,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,86182,26120,78
2023-10-21,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1346,1214,19
2023-10-21,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3830,2913,131
2023-10-25,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3892,1972,1
2023-10-08,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5444,2745,2
2023-10-11,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9556,2671,18
2023-10-14,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9555,2683,21
2023-10-22,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15726,6082,70
2023-10-06,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35670,14792,334
2023-10-23,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35574,16038,370
2023-10-03,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35682,14560,327
2023-10-12,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,93408,39751,425
2023-11-12,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,894,13
2023-11-09,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1343,1296,6
2023-11-13,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3284,2563,23
2023-11-27,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5455,3171,32
2023-11-19,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94745,45308,903
2023-11-01,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94763,43037,647
2023-11-25,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94605,45269,926
2023-12-24,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2375,1793,144
2023-12-15,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3083,1127,25
2023-12-06,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5460,3196,46
2023-12-24,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5456,3227,54
2023-12-13,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15658,8060,348
2023-12-14,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15668,8078,372
2023-12-15,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,53444,17178,668
2023-12-01,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,53674,16707,601
2023-12-10,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94636,47400,1142
2023-09-29,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1347,1130,14
2023-12-29,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2375,1793,144
2023-10-15,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1289,0
2023-10-09,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1289,0
2023-10-26,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3833,2919,183
2023-10-09,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3274,2140,11
2023-10-18,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5455,2856,8
2023-11-18,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,825,275,0
2023-11-03,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3829,2930,280
2023-11-20,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52312,16369,556
2023-12-10,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,813,268,2
2023-12-09,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,645,153,0
2023-12-07,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,646,154,0
2023-12-25,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1035,913,27
2023-12-06,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15644,7894,288
2023-09-06,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1285,150,0
2023-10-06,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1469,467,0
2023-10-07,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3232,976,6
2023-10-20,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3291,2429,16
2023-11-07,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,894,12
2023-11-25,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1452,680,3
2023-12-08,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,362,173,62
2023-09-23,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1347,1045,13
2023-11-02,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,821,227,0
2023-10-23,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,883,361,0
2023-10-27,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3889,1981,1
2023-11-03,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1343,1295,1
2023-11-07,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1456,676,1
2023-12-04,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1342,1288,44
2023-09-03,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,788,1,0
2023-09-29,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,788,11,0
2023-09-03,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1352,169,9
2023-09-23,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3987,1134,1
2023-12-12,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,645,155,0
2023-12-21,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1341,1306,54
2023-12-28,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1445,696,5
2023-12-17,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3259,2646,54
2023-09-16,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1431,758,2
2023-09-06,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3832,2667,0
2023-10-28,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3285,2472,19
2023-09-09,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1883,250,1
2023-09-04,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2464,1592,1
2023-10-10,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,309,126,23
2023-10-11,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1418,975,3
2023-12-18,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,501,471,25
2023-12-01,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3270,2637,34
2023-11-29,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,357,166,60
